source,provider,tweet_raw,tweet_processed,pos_count,neg_count,label
playstore,telkomsel,aplikasi aja di korupsi... jujur ga nyaman banget pake aplikasi telkomsel.... terlalu banyak popup iklan yang muncul. sekelas perusaahn telkomsel tpi aplikasi kayak aplikasi warteg bahari.... perbaiki tuh aplikasi... buatlah aplikasi yang proforsional... jangan mikirin untung buat korupsi nya aja...,aplikasi korupsi jujur nyaman pake aplikasi telkomsel popup iklan muncul kelas perusaahn telkomsel tpi aplikasi kayak aplikasi warteg bahari baik tuh aplikasi buat aplikasi proforsional mikirin untung korupsi,3,11,0
playstore,telkomsel,kadang lelet biasa nya,kadang lelet,1,1,0
playstore,telkomsel,agak sulit dibuka,sulit buka,0,1,0
playstore,telkomsel,sinyal buruk dan saya sangat sangat kecewa sama kualitas internet seluler telkomsel .,sinyal buruk kecewa kualitas internet seluler telkomsel,1,2,0
playstore,telkomsel,Kadang kadang gak jelas gitu aku ngisi pulsa yang tadi nya 15GB jadi 13GB,kadang kadang gitu ngisi pulsa gb gb,2,1,1
playstore,telkomsel,"parah jaringan ssah bgt,mana pulsa sering kepotong ga jelas,padahal sdah d paket,tetep aja ga guna",parah jaring ssah pulsa potong sdah d paket,2,3,0
playstore,telkomsel,sengaja kasi bintang 5 biar dibaca semua orang.. Bertahun2 pake telkomsel makin parah.. jaringan atau pun beli paket sesuai kebutuhan dia bukan kebutuhan konsumen. paraaaaah 🤬,sengaja kasi bintang biar baca orang tahun pake telkomsel parah jaring beli paket sesuai butuh butuh konsumen paraaaaah,3,5,0
playstore,telkomsel,membantu untuk beli kuota secara online,bantu beli kuota online,0,1,0
playstore,telkomsel,"mengapa jika mati listrik jaringan internet telkomsel juga mati? bener2 mati total, sehingga menyulitkan kami menjangkau informasi ataupun sekedar mencari bantuan, jadi seperti terisolasi. mohon dong telkomsel diperbaiki sistem jaringannya jikalau listrik padam, supaya kami tetap bisa dapat informasi atas apa yg terjadi lewat internet.",mati listrik jaring internet telkomsel mati bener mati total sulit jangkau informasi dar cari bantu isolasi mohon telkomsel baik sistem jaring listrik padam informasi internet,3,6,0
playstore,telkomsel,"kualitas jaringan u itu g sesuai sama harga, mahal tp kualitas jaringan burik 👎👎👎👎",kualitas jaring u sesuai harga mahal kualitas jaring burik,6,1,1
playstore,telkomsel,"kemaren saya beli paket combo Telkomsel 34.000 10GB, skrng mau beli malah naik harga 42.000 7GB, saya pemakai Telkomsel 8 tahun, semakin update atau semakin bulan malah naik, kalian pikir orang yg makai Telkomsel merata orang kaya kah, jngan kikir gitulah admin Telkomsel, kasih promo kek, ini di naikan mulu, mentang² sering isi paket pelanggan tiba2 di naikan harganya dan di kurangin GBnya, ngotak kali lah min",kemaren beli paket combo telkomsel gb skrng beli harga gb pakai telkomsel update pikir orang maka telkomsel rata orang kaya kah jngan kikir gitulah admin telkomsel kasih promo kek naik mulu mentang isi paket langgan naik harga rangin gbnya ngotak kali min,9,1,1
playstore,telkomsel,kenapa Jaringan internet Down,jaring internet down,1,1,0
playstore,telkomsel,sekarang sinyalnya lemot. mending beli merek sebelah. lebih murah dan lebih kenceng,sinyal lot mending beli merek belah murah kenceng,2,3,0
playstore,telkomsel,cukup bagus,bagus,1,0,1
playstore,telkomsel,terima kasih,terima kasih,1,0,1
playstore,telkomsel,"gw akui dulu beberapa tahun lalu Telkomsel soal jaringan/sinyal juara, tapi sekarang sumpah parah buruk burik banget jaringannya.mana mahal banget paket internet nya, seharusnya seimbang kalau paket internet mahal harus baik sinyal/jaringan internet nya ini kaga malah buruk.. kecewa gw, dengan Telkomsel..!",aku telkomsel jaring sinyal juara sumpah parah buruk burik jaring mahal paket internet imbang paket internet mahal sinyal jaring internet kaga buruk kecewa telkomsel,5,6,0
playstore,telkomsel,"makin kesini makin jelek jaringan internet nya , banyak putar putar kaya baling baling kipas",kesini jelek jaring internet putar putar kaya baling baling kipas,1,1,0
playstore,telkomsel,aplikasi berat dan banyak drama. salah satu nya tranfer pulsa,aplikasi berat drama salah tranfer pulsa,0,4,0
playstore,telkomsel,hay,hay,1,0,1
playstore,telkomsel,Lemot parah udh beli paket swadaya gojek g masuk gojek lama beli lgi paket internetan hrian baru masuk,lot parah beli paket swadaya gojek masuk gojek beli lgi paket internetan hrian masuk,2,4,0
playstore,telkomsel,"Telkomsel Tolol, udah beli pulsa mau beli paket kuota dengan metode pembayaran pulsa gk bisa, nyesel beli pulsa telkomsel DONGO👎",telkomsel tolol beli pulsa beli paket kuota metode bayar pulsa nyesel beli pulsa telkomsel dongo,1,7,0
playstore,telkomsel,sangat membantu untuk membeli data jadi gak perlu ke counter lagi deh,bantu beli data counter,0,1,0
playstore,telkomsel,"Pelayanan gangguan IndiHome sekarang semuanya serba LAMBAT, cs lambat, sistem penanganan lambat, teknisi jg teledor!!!",layan ganggu indihome serba lambat cs lambat sistem tangan lambat teknisi teledor,1,6,0
playstore,telkomsel,"nyobain paket darurat 7 hari,baru pakai 3 hari udah di sms peringatan suruh bayar TOLOL bener TELKOMSEL",nyobain paket darurat pakai sms ingat suruh bayar tolol bener telkomsel,1,2,0
playstore,telkomsel,berguna sekali!,guna,1,0,1
playstore,telkomsel,kumat lagi nih telkomsel dengan jaringannya yang tidak stabil,kumat telkomsel jaring stabil,2,1,1
playstore,telkomsel,sangat puas mkasih Telkomsel,puas mkasih telkomsel,1,0,1
playstore,telkomsel,jaringan jelek kadang ngelek tidak menentu.,jaring jelek kadang ngelek tentu,2,2,0
playstore,telkomsel,"ngaco pulsa kesedot trus, pdahal gw beli pulsa buat perpanjang masa aktif juga, aneh",ngaco pulsa sedot trus pdahal beli pulsa panjang aktif aneh,1,3,0
playstore,telkomsel,"beli paket data kyak gabeli, data nya ga bisa di gunain lambat bnget koneksinya,jngn jngn di korupsi ya",beli paket data kyak gabeli data gunain lambat bnget koneksi jngn jngn korupsi,1,4,0
playstore,telkomsel,"sinyal buruk banget makin lama makin ga jelas sinyal telkomsel, klu trus trusan gini mending gw ganti kartu pusing.....",sinyal buruk sinyal telkomsel klu trus trusan gin mending ganti kartu pusing,1,2,0
playstore,telkomsel,kenapa ga bisa beli paket? setiap mau pembayaran selalu aja eror,beli paket bayar eror,1,1,0
playstore,telkomsel,"semakin kesini makin gada sinyal min,1 aja ini gada sinyal nya kadang hilang sendiri",kesini gada sinyal min gada sinyal kadang hilang,1,1,0
playstore,telkomsel,"SEBAGAI PROVIDER TELKOMSEL SANGAT MERUGIKAN BANYAK ORANG, NO KALIAN BANYAK SEKALI DIJADIKAN BAHAM SCAM TELPON OLEH OKNUM YANG TIDAK BERTANGGUNGJAWAB. LAMA LAMA SEMAKIN TIDAK JELAS KALIAN SEBAGAI PROVIDER MEMBIARKAN NOMOR NOMOR YANG DIJADIKAN BAHAN SCAM TETAP AKTIF",provider telkomsel rugi orang no jadi baham scam telpon oknum bertanggungjawab provider biar nomor nomor jadi bahan scam aktif,0,2,0
playstore,telkomsel,"sangat jelek sekali sinyal nya buka FB sama buka wa aja ngelek nya minta ampun, udah 4 hari ini gitu gitu aja. padahal sinyal full tapi kecepatannya lebih cepat lagi keong dari pada kecepatan sinyallnya ampun aku kalo ini, bikin darah tinggi ku naik",jelek sinyal buka fb buka wa ngelek ampun gitu gitu sinyal full cepat cepat keong cepat sinyallnya ampun bikin darah ku,3,1,1
playstore,telkomsel,KALIAN BERIKAN SOLUSI YG TIDAK JELAS HAPUS SAMPAH BGMNPUN SAMA SJ APLIKASI KALIAN ITU CACAT,solusi hapus sampah bgmnpun sj aplikasi cacat,1,4,0
playstore,telkomsel,good operator seluler,good operator seluler,1,0,1
playstore,telkomsel,"sinyal krg, harga tinggi, kikir",sinyal krg harga kikir,2,1,1
playstore,telkomsel,"Telkomsel mahal tapi pelayanannya buruk. Pulsa sering terpotong karena layanan jebakan dan bahkan cek pulsa biasa saja kena biaya. Sangat mengecewakan, SAYA MAU PINDAH KE PROVIDER LAIN",telkomsel mahal layan buruk pulsa potong layan jebak cek pulsa kena biaya kecewa pindah provider,0,8,0
playstore,telkomsel,aplikasi yang sangat hebat,aplikasi hebat,0,1,0
playstore,telkomsel,pulsa gua ngilang oi. uninstal ah,pulsa gua ngilang oi uninstal ah,0,3,0
playstore,telkomsel,Mau masuk susah sekali...aduhhhhh Buat aplikasi kok tidak bisa di akses?????,masuk susah aduhhhhh aplikasi akses,1,3,0
playstore,telkomsel,tolong tinkatkan lagi kemudahan nya,tolong tinkatkan mudah,1,0,1
playstore,telkomsel,ok lah mantap,ok mantap,2,0,1
playstore,telkomsel,pulsa sering berkurang sendiri padahal tidak pernah di pakai,pulsa kurang pakai,0,2,0
playstore,telkomsel,provider sampah,provider sampah,0,1,0
playstore,telkomsel,jaringan bisa E gitu,jaring e gitu,1,0,1
playstore,telkomsel,apk ngentod udh login disuruh login lagi apk babi,apk ngentod login suruh login apk babi,0,2,0
playstore,telkomsel,"aplikasi sialan, bolak balik register, bolak balik daftar. ba*bi",aplikasi sial bolak register bolak daftar ba bi,0,2,0
playstore,telkomsel,makin kesini makin ga bagus jaringan,kesini bagus jaring,2,0,1
playstore,telkomsel,"mahal mahal sekali, nanti kalo sinyal m3 atau XL udh bagus di kampungku aku buang jauh' Telkomsel, najis harganya",mahal mahal sinyal m xl bagus kampung buang telkomsel najis harga,2,4,0
playstore,telkomsel,"mau beli paket mahal mahal, padahal biasa beli yg 11 gb 35.000 malah tiba tiba ga ada, padahal sebelumnya di cek ada giliran pas mau beli malah ga muncul, adanya langsung 65 gb 130.000.udah sering kali kayak gitu. lain yang dicari lain yang muncul. aplikasinya ribet dan juga promo promo nya ga seru, jatuhnya merugikan pembeli",beli paket mahal mahal beli gb cek gilir pas beli muncul langsung gb kali kayak gitu cari muncul aplikasi ribet promo promo seru jatuh rugi beli,5,8,0
playstore,telkomsel,kurang bagus harga mahal,bagus harga mahal,2,1,1
playstore,telkomsel,ok,ok,1,0,1
playstore,telkomsel,"makin kesini kualitas jaringan nya makin parah harga nya, juga GK sepadan sama apa yang di dapat padahal dulu bih bagus",kesini kualitas jaring parah harga padan bih bagus,4,1,1
playstore,telkomsel,beli paket tapi tidak masuk dan saldo terpotong,beli paket masuk saldo potong,2,2,0
playstore,telkomsel,makin tidak jelas aja ini telkomsel mau masuk diaplikasih ada harus verifikasi,telkomsel masuk diaplikasih verifikasi,0,1,0
playstore,telkomsel,kalau bisa kasih murah,kasih murah,1,0,1
playstore,telkomsel,"udah di restar udh mode pesawat masih aja parah banget jaringannya ,,harga paketan aja makin naik performanya ga di hiraukan ,di baca ga sih bnyak orng mengeluh gtu ,,cuma di respon gtu² doang,makin lama makin ga karuan sinyalnya",restar mode pesawat parah jaring harga paket performa hirau baca bnyak orng keluh gtu respon gtu doang karuan sinyal,4,2,1
playstore,telkomsel,gajelas freak. mau pembayaran susah btul muter trs. perbaiki bego,gajelas freak bayar susah btul muter baik bego,1,1,0
playstore,telkomsel,sebulan disini 28 hari beda dari yang lain keren lu,bulan beda keren,1,2,0
playstore,telkomsel,burik asu gk bisa beli paket anj,burik asu beli paket anj,1,0,1
playstore,telkomsel,help,help,1,0,1
playstore,telkomsel,lelet,lelet,0,1,0
playstore,telkomsel,"makin gak jelas Telkomsel ni,udah lah mahal,sinyal sulit.Mau beli paket internet error trus,parah sih.",telkomsel ni mahal sinyal sulit beli paket internet error trus parah,1,4,0
playstore,telkomsel,"awalnya saya menggunakan aplikasi MyTelkomsel ini sangatlah membantu saya, praktis dan tidak ribet. Tapi kenapa ya lama kelamaan pemakaian aplikasi ini, jika saat saya ingin membeli paket Kouta selalu terjadi kesalahan sistem? Jadinya saya tidak bisa membeli paket Kouta dan harus pergi ke konter paket sekarang. Padahal aplikasi juga sudah di update, ini tidak pernah terjadi sebelumnya. Mohon untuk bantuannya ya.",aplikasi mytelkomsel bantu praktis ribet pakai aplikasi beli paket kuota salah sistem beli paket kuota pergi konter paket aplikasi update mohon bantu,4,8,0
playstore,telkomsel,nah gitu dong tadi harga paket nya mahal sekarang kok jadi flas sale semua yak makasih banget yak min 🙏,gitu harga paket mahal flas sale yak makasih yak min,3,1,1
playstore,telkomsel,"jaringannya sering gangguan, lemot, kebanyakan fitur yang gak berguna.. harga paket makin mahal, paylater makin mahal juga,, padahal udah pakek nomor ini sudah belasan tahun, Telkomsel makin parah, sering error",jaring ganggu lot banyak fitur guna harga paket mahal paylater mahal pakek nomor bas telkomsel parah error,4,6,0
playstore,telkomsel,"telkomsel udah kayak lintah, quota 20gb pemakaian sama seperti provider lain tp 10hri habis n pulsa jg kesedot tanpa pemberitahuan, pulsa 0 baru ad pemberitahuan. 16thun pakai Telkomsel tp semakin kesini semakin mengecewakan.",telkomsel kayak lintah quota gb pakai provider hri habis n pulsa sedot pemberitahuan pulsa ad pemberitahuan thun pakai telkomsel kesini kecewa,0,7,0
playstore,telkomsel,"aplikwsi erorr,,, dibuka untuk cek pulsa kuota ada kesalahan sistem terus,,, diperbaiki lah,,,, saya sudah 22 tahun pakai simpati telkomsel tapi semakin lama tambah mahal saja",aplikwsi erorr buka cek pulsa kuota salah sistem baik pakai simpati telkomsel mahal,1,6,0
playstore,telkomsel,tolong paket unlimited Telkomsel di adakan lagi dong.,tolong paket unlimited telkomsel adakan,1,0,1
playstore,telkomsel,"myTelkomsel saya sudah berlangganan sejak 2007 setia memakai telkomsel. untuk sekarang tolong beri kami keringanan tarif roaming buat kami pekerja TKI Qatar.kami hanya kuli harian.gaji UMR tidak seberapa.. 🙏🙏 yg /bulan sebelumnya roaming 150G/360rb sangat meringankan kami... sekarang roaming 40G/400rb..&penawaran lainya pun juga sama...!!! tolong kami,JANGAN CEKIK KAMI🙏🙏 terimakasih",mytelkomsel langgan setia pakai telkomsel tolong ringan tarif roaming kerja tki qatar kuli hari gaji umr roaming rb ringan roaming rb tawar lai tolong cekik terimakasih,3,2,1
playstore,telkomsel,apa ini tiap hari update aplikasi terus,update aplikasi,0,1,0
playstore,telkomsel,"paketnya sudah lelet, pulsa selalu kemakan sendiri, tidak bisa beli paket jika menggunakan wifi, harga paketnya mahal""",paket lelet pulsa makan beli paket wifi harga paket mahal,4,3,1
playstore,telkomsel,sinyal ok,sinyal ok,1,0,1
playstore,telkomsel,sangat baik dan mudah dan puas banget,mudah puas,2,0,1
playstore,telkomsel,sinyal lemot banget di surabaya padahal beli paket yang mahal sama aja,sinyal lot surabaya beli paket mahal,1,2,0
playstore,telkomsel,harga paket super mahal,harga paket super mahal,2,1,1
playstore,telkomsel,"sering ngelag, harus loading dulu mana belum tentu langsung kebeli paketnya. kalo butuhkan ribet ya.. tolong ngelag dan keleletan apk dibenahi dulu.",lambat loading langsung kebel paket butuh ribet tolong lambat lelet apk benah,2,5,0
playstore,telkomsel,"menang mahal doang,sinyal nya makin lemot, suka ngilang",menang mahal doang sinyal lot suka ngilang,0,3,0
playstore,telkomsel,makin lama makin kayak taik jaringan telkomsel nya,kayak taik jaring telkomsel,1,2,0
playstore,telkomsel,good,good,1,0,1
playstore,telkomsel,"paket di nomor saya kok 28 hari semua sih?!!! mana mahal lagi sekarang, signal juga gak bagus2 amat, banyak blank spot di tempat saya tinggal",paket nomor mahal signal bagus blank spot tinggal,2,1,1
playstore,telkomsel,apaan jaringanya muncul hilang terus ga jelas ni kartu padahal kota loh eamng ga jelas dah,jaringanya muncul hilang ni kartu kota loh eamng dah,0,3,0
playstore,telkomsel,susah beli paket,susah beli paket,1,1,0
playstore,telkomsel,banyak promo internetnya,promo internetnya,1,0,1
playstore,telkomsel,jelek gagal terus mau proses,jelek gagal proses,1,2,0
playstore,telkomsel,"fitur saat pembaruannya di ganti ganti jadi pusing, pernah ngisi kuota di salah nomor,",fitur baru ganti ganti pusing ngisi kuota salah nomor,0,3,0
playstore,telkomsel,Semakin kesini harga semakin ngga ngotak,kesini harga ngga ngotak,1,1,0
playstore,telkomsel,dgn apl.telkomsel sangat membantu transaksi,apl telkomsel bantu transaksi,1,0,1
playstore,telkomsel,"andaikan nomor gua ga terhubung ke banking! wa dll. udah gua buang ini kartu telkomsel. perusahaan isinya koruptor semua, mending bangkrut aja lu pada.",andai nomor gua hubung banking wa dll gua buang kartu telkomsel usaha isi koruptor mending bangkrut,2,4,0
playstore,telkomsel,parah!,parah,0,1,0
playstore,telkomsel,mahal..lemot....ulasan ini g bs membantu hanya utk pajangan saja.. mengelabuhi customer...biar seakan akan ada perhatiannya..,mahal lot ulas bs bantu utk pajang labuh customer biar akan perhati,1,2,0
playstore,telkomsel,"pernah sekecewa apa dengan suatu produk? cobalah pakai telkomsel. harga naik terus, mahal, customer servicenya tidak tanggap jika ada keluhan. Berhentilah, pindah ke yang lain.",kecewa produk coba pakai telkomsel harga mahal customer servicenya tanggap keluh henti pindah,3,3,0
playstore,telkomsel,mantap mudah di oprasikan dan banyak menu sajikan sesuai dompet🤣🤣🤣👍,mantap mudah oprasikan menu saji sesuai dompet,4,0,1
playstore,telkomsel,mantab,mantab,1,0,1
playstore,telkomsel,sinyal sangat bagus ketika dipelosok,sinyal bagus pelosok,1,1,0
playstore,telkomsel,naik trus paket kau.. pket sm kyk beli beras mahalnya,trus paket kau pket sm kyk beli beras mahal,1,1,0
playstore,telkomsel,sangat memuaskan,muas,1,0,1
playstore,telkomsel,loading terlalu lama sama kadang metode pembayaran ga muncul terkadang paket yang ada di layar beranda kadang ga bisa di beli jadi jika paket memang sudah tidak bisa di beli lagi mohon untuk segera menghilang kan nya dari apk terimakasih,loading kadang metode bayar muncul terkadang paket layar beranda kadang beli paket beli mohon hilang apk terimakasih,6,2,1
playstore,telkomsel,cuku memudahkan pelangan,cuku mudah pelang,1,0,1
playstore,telkomsel,Aplikasi lemot bgt,aplikasi lot,0,2,0
playstore,telkomsel,paket mahal,paket mahal,1,1,0
playstore,telkomsel,aplikasi terjelekk dari banyak aplikasi jelekk padahal yang mengelola bukan perusahaan kecil tapi kualitas aplikasi superr amatir + isi juga mahal semua + sering ngadat sinyal internet emang komplit bangett,aplikasi terjelekk aplikasi jelekk kelola usaha kualitas aplikasi superr amatir isi mahal ngadat sinyal internet emang komplit bangett,1,5,0
