"css-175oi2r href","css-9pa8cd src","css-1jxf684","r-4qtqp9 src","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","r-4qtqp9 src 2","css-1jxf684 9","css-1jxf684 10","r-4qtqp9 src 3","css-1jxf684 11","css-1jxf684 12","css-146c3p1 2","css-1jxf684 href 4","css-1jxf684 14","css-9pa8cd src 3","r-1p0dtai src"
"https://x.com/dheandelion","https://pbs.twimg.com/profile_images/1600840167115599872/8Xt_LJhD_normal.png","Dhea : OPEN Kuota","https://abs.twimg.com/emoji/v2/svg/1f431.svg","@dheandelion","·","https://x.com/dheandelion/status/2051986687358837073","May 6","PAKET DATA","INDOSAT","MURAH
Full 24 Jam isat kuota im3
- 150GB : 125K / 135K
- 100GB : 115K / 125K
- 60GB / 70GB / 80GB : 100K
- 50GB : 90K
Bonus lokal:
- 24GB +7GB: 72K
- 12GB +3GB: 50K

Minagt? DM/WA","","https://x.com/dheandelion/status/2051986687358837073/analytics","275","","","- Fastresp chat ke WA! - Jual","","","#zonauang","","","","",""
"https://x.com/ApaYa43480","https://pbs.twimg.com/profile_images/1993529974461284357/uuwC9weV_normal.png","Apa Ya","","@ApaYa43480","·","https://x.com/ApaYa43480/status/2052006006486659430","May 6","BABIIIKK BANGSAT!","INDOSAT","","1","https://x.com/ApaYa43480/status/2052006006486659430/analytics","48","","","@CareIM3","","","","","","","",""
"https://x.com/mcmobami","https://pbs.twimg.com/profile_images/2009052711065681920/MhvSw2dZ_normal.png","lea indosat","","@mcmobami","·","https://x.com/mcmobami/status/2049676638045286685","Apr 30","tags: sugar daddy × sugar baby, age difference, fluff, mutual pining, getting together","","","13","https://x.com/mcmobami/status/2049676638045286685/analytics","114","","10","","","santini","","Apr 29","","Quote","https://pbs.twimg.com/profile_images/2014085103987605504/RxvQrd7X_mini.jpg","blob:https://x.com/92d15f8d-b6fe-4b5c-882e-8b973f155098"
"https://x.com/imam_dellfm","https://pbs.twimg.com/profile_images/1362615616805376001/O6En-lB5_normal.jpg","Imam Hadi","","@imam_dellfm","·","https://x.com/imam_dellfm/status/2051850802172752142","May 6","Punya 2 nomor,","Indosat","sama Telkomsel. Yang","1","https://x.com/imam_dellfm/status/2051850802172752142/analytics","189","","2","@Telkomsel","","","","","","","",""
"https://x.com/Atropoda01","https://pbs.twimg.com/profile_images/2036454230538813440/VK22Nc2d_normal.jpg","Filo","","@Atropoda01","·","https://x.com/Atropoda01/status/2050926636431003802","May 3","kenapa ya ga bisa beli paket ?","","","3","https://x.com/Atropoda01/status/2050926636431003802/analytics","2.7K","","2","@CareIM3","","@indosat","","","","","",""
"https://x.com/mcmobami","https://pbs.twimg.com/profile_images/2009052711065681920/MhvSw2dZ_normal.png","lea indosat","","@mcmobami","·","https://x.com/mcmobami/status/2049676638045286685","Apr 30","tags: sugar daddy × sugar baby, age difference, fluff, mutual pining, getting together","0:23","","13","https://x.com/mcmobami/status/2049676638045286685/analytics","114","","10","","","santini","","Apr 29","","Quote","https://pbs.twimg.com/profile_images/2014085103987605504/RxvQrd7X_mini.jpg","blob:https://x.com/92d15f8d-b6fe-4b5c-882e-8b973f155098"
"https://x.com/sahiseandimples","https://pbs.twimg.com/profile_images/1995402612519342080/xRZiJyIx_normal.jpg","sahisean","","@sahiseandimples","·","https://x.com/sahiseandimples/status/2051587072717357417","May 5","Masii, td pagi dah aman tapi sekarang gini lagi:)","","","1","https://x.com/sahiseandimples/status/2051587072717357417/analytics","43","","1","@indosatim3","","and","@indosat","Replying to","https://x.com/__ginaluvme","@__ginaluvme","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2049395287312203879","Apr 29","orang orang makan apa ya kok pada jago gambar","","","15","https://x.com/keedehara/status/2049395287312203879/analytics","438","","12","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050566811335459306","May 2","yang paling bagus card birthday dia yang main salju","","","1","https://x.com/keedehara/status/2050566811335459306/analytics","17","https://abs.twimg.com/emoji/v2/svg/1f97a.svg","1","","https://abs.twimg.com/emoji/v2/svg/1f97a.svg","","","Replying to","https://x.com/Nessss_02","@Nessss_02","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051271348195049830","May 4","yah bgitulah","","","1","https://x.com/keedehara/status/2051271348195049830/analytics","195","","","","","T𝕏TDARIBUKU","","May 3","","Quote","https://pbs.twimg.com/profile_images/1977571774167654400/YycJf_4B_mini.jpg",""
"https://x.com/Holigo_official","https://pbs.twimg.com/profile_images/1784872240791646208/PcbJspV3_normal.jpg","Holigo","","@Holigo_official","·","https://x.com/Holigo_official/status/2050077756348592576","May 1","Pulsa","Indosat","di HOLIGO? TERMURAH SE-INDONESIA!","1","https://x.com/Holigo_official/status/2050077756348592576/analytics","58","https://abs.twimg.com/emoji/v2/svg/1f4e2.svg","","","https://abs.twimg.com/emoji/v2/svg/1f4b0.svg","#HOLIGOlebihmudah","#HOLIGO","","","","https://pbs.twimg.com/amplify_video_thumb/2049808449412960256/img/plqARaG0IRQ0Trs2.jpg","blob:https://x.com/960a6a16-95a7-444c-91d0-0aad6d7af755"
"https://x.com/mcmobami","https://pbs.twimg.com/profile_images/2009052711065681920/MhvSw2dZ_normal.png","lea indosat","","@mcmobami","·","https://x.com/mcmobami/status/2049676638045286685","Apr 30","tags: sugar daddy × sugar baby, age difference, fluff, mutual pining, getting together","0:09 / 0:32","","13","https://x.com/mcmobami/status/2049676638045286685/analytics","114","","10","","","santini","","Apr 29","","Quote","https://pbs.twimg.com/profile_images/2014085103987605504/RxvQrd7X_mini.jpg","blob:https://x.com/92d15f8d-b6fe-4b5c-882e-8b973f155098"
"https://x.com/satriyoanjas","https://pbs.twimg.com/profile_images/534271735261302784/vgBfT21R_normal.jpeg","Satriyo Anjas P","","@satriyoanjas","·","https://x.com/satriyoanjas/status/2050875398926553161","May 3","Hallo","Indosat","IM3","1","https://x.com/satriyoanjas/status/2050875398926553161/analytics","630","","2","@indosatim3","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050175912734503417","May 1","kok ngeselin, lucu itu","","","1","https://x.com/keedehara/status/2050175912734503417/analytics","218","https://abs.twimg.com/emoji/v2/svg/1f970.svg","","","","","","Replying to","https://x.com/namanyarizz","@namanyarizz","",""
"https://x.com/geminiurbae","https://pbs.twimg.com/profile_images/2051335830510374912/__8-lsNE_normal.jpg","dew.","","@geminiurbae","·","https://x.com/geminiurbae/status/2048948011141861580","Apr 28","DEWTEE TOLONG REMAKE REVENGED LOVE CABANG THAILAND PLEASEEEEE","","cr : tiktok","28","https://x.com/geminiurbae/status/2048948011141861580/analytics","29K","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","780","Parody account","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","https://pbs.twimg.com/amplify_video_thumb/2048947944574103552/img/VwE_V-zXU2SVRB_7.jpg","blob:https://x.com/880f1266-ef9b-4f70-8003-5aa703b8e29a"
"https://x.com/Holigo_official","https://pbs.twimg.com/profile_images/1784872240791646208/PcbJspV3_normal.jpg","Holigo","","@Holigo_official","·","https://x.com/Holigo_official/status/2050077756348592576","May 1","Pulsa","Indosat","di HOLIGO? TERMURAH SE-INDONESIA!","1","https://x.com/Holigo_official/status/2050077756348592576/analytics","58","https://abs.twimg.com/emoji/v2/svg/1f4e2.svg","","","https://abs.twimg.com/emoji/v2/svg/1f4b0.svg","#HOLIGOlebihmudah","#HOLIGO","","","","","blob:https://x.com/960a6a16-95a7-444c-91d0-0aad6d7af755"
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051652470154330464","May 5","btul, nambah nih tdurna","","","1","https://x.com/keedehara/status/2051652470154330464/analytics","17","","1","","","","","Replying to","https://x.com/pjmchimie_","@pjmchimie_","",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2051558834616115277","May 5","Ipb","","","3","https://x.com/economiys/status/2051558834616115277/analytics","1K","","","","","","","Replying to","https://x.com/sbmptnfess","@sbmptnfess","",""
"https://x.com/CareIM3","https://pbs.twimg.com/profile_images/2038455698301112320/f7vnFxDb_normal.jpg","IM3 Care","","@CareIM3","·","https://x.com/CareIM3/status/2050908272140390820","May 3","Asik scroll dan seru streaming","","Pastikan kuota","17","https://x.com/CareIM3/status/2050908272140390820/analytics","2.2K","https://abs.twimg.com/emoji/v2/svg/1f609.svg","37","","https://abs.twimg.com/emoji/v2/svg/1f49b.svg","","#SahabatBaikku","","","","",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2052738376265335138","6h","ga nyangka aj atmin tiba2 si ibu masuk zir","","","","https://x.com/economiys/status/2052738376265335138/analytics","5","https://abs.twimg.com/emoji/v2/svg/1f614.svg","","","","","","Replying to","https://x.com/filoshophies","@filoshophies","",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2051895132312723464","May 6","didatengin dosen praktisi dari bank malah bkim gue makin ga mut sm jurusan gue enih puki","","","1","https://x.com/economiys/status/2051895132312723464/analytics","31","","","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050012390004248842","May 1","egk slamat pagi buat ka dea","GIF","","1","https://x.com/keedehara/status/2050012390004248842/analytics","113","","1","","","","","Replying to","https://x.com/deayislicious","@deayislicious","","https://video.twimg.com/tweet_video/HHMbZekawAAA8Oe.mp4"
"https://x.com/Holigo_official","https://pbs.twimg.com/profile_images/1784872240791646208/PcbJspV3_normal.jpg","Holigo","","@Holigo_official","·","https://x.com/Holigo_official/status/2050077756348592576","May 1","Pulsa","Indosat","di HOLIGO? TERMURAH SE-INDONESIA!","1","https://x.com/Holigo_official/status/2050077756348592576/analytics","58","https://abs.twimg.com/emoji/v2/svg/1f4e2.svg","","","https://abs.twimg.com/emoji/v2/svg/1f4b0.svg","#HOLIGOlebihmudah","#HOLIGO","","","","","blob:https://x.com/960a6a16-95a7-444c-91d0-0aad6d7af755"
"https://x.com/geminiurbae","https://pbs.twimg.com/profile_images/2051335830510374912/__8-lsNE_normal.jpg","dew.","","@geminiurbae","·","https://x.com/geminiurbae/status/2048948011141861580","Apr 28","DEWTEE TOLONG REMAKE REVENGED LOVE CABANG THAILAND PLEASEEEEE","","cr : tiktok","28","https://x.com/geminiurbae/status/2048948011141861580/analytics","29K","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","780","Parody account","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","","","blob:https://x.com/880f1266-ef9b-4f70-8003-5aa703b8e29a"
"https://x.com/sawar1886390","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","sawar","","@sawar1886390","·","https://x.com/sawar1886390/status/2050729784699920834","May 3","Byk kenapanya? Skr sy tanya knp dulu mega jual","indosat","?","1","https://x.com/sawar1886390/status/2050729784699920834/analytics","56","","","","","","","Replying to","https://x.com/GunRomli","@GunRomli","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050898397494956101","May 3","ak jg mw dong temenan","","","1","https://x.com/keedehara/status/2050898397494956101/analytics","15","","","","","","","Replying to","https://x.com/hysirenz","@hysirenz","",""
"https://x.com/geminiurbae","https://pbs.twimg.com/profile_images/2051335830510374912/__8-lsNE_normal.jpg","dew.","","@geminiurbae","·","https://x.com/geminiurbae/status/2048948011141861580","Apr 28","DEWTEE TOLONG REMAKE REVENGED LOVE CABANG THAILAND PLEASEEEEE","","cr : tiktok","28","https://x.com/geminiurbae/status/2048948011141861580/analytics","29K","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","780","Parody account","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","","","","","0:03 / 0:18","","blob:https://x.com/880f1266-ef9b-4f70-8003-5aa703b8e29a"
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050012390004248842","May 1","egk slamat pagi buat ka dea","GIF","","1","https://x.com/keedehara/status/2050012390004248842/analytics","113","","1","","","","","Replying to","https://x.com/deayislicious","@deayislicious","","https://video.twimg.com/tweet_video/HHMbZekawAAA8Oe.mp4"
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2049042701753213301","Apr 28","wow lagi lagi keributan, cilor mau cilor","","","9","https://x.com/keedehara/status/2049042701753213301/analytics","2.3K","","11","","","","","","","","",""
"https://x.com/economiys","https://pbs.twimg.com/profile_images/2048138274091462656/DqDFlDeN_normal.jpg","mitha indosat","","@economiys","·","https://x.com/economiys/status/2052777840987566259","3h","selalu ya kayak gini, kebakaran ngga masuk akal, he's also someone's dad btw. mind you his children would have dendam deep down their heart. to remember every each of faces.","","","","https://x.com/economiys/status/2052777840987566259/analytics","97","","","","","A.K.I","","13h","","Quote","https://pbs.twimg.com/profile_images/2031224041881874433/x4oYQxHr_mini.jpg",""
"https://x.com/nllpointerexcpt","https://pbs.twimg.com/profile_images/2040709074044817408/KPasOYW2_normal.jpg","dong","","@nllpointerexcpt","·","https://x.com/nllpointerexcpt/status/2048391227243167804","Apr 26","Ini paket","indosat","tambah mahal kahh???
Udah cuma 28 hari pula","5","https://x.com/nllpointerexcpt/status/2048391227243167804/analytics","1.5K","","6","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051242574359536000","May 4","jangan dlu msih blum 30","","","1","https://x.com/keedehara/status/2051242574359536000/analytics","64","","","","","","","Replying to","https://x.com/ArjunaArkana","@ArjunaArkana","",""
"https://x.com/Jokotole24","https://pbs.twimg.com/profile_images/1963479122191269889/gUyZl1Vy_normal.jpg","Warga Sipil biasa","","@Jokotole24","·","https://x.com/Jokotole24/status/2051274406375342221","May 4","Drama pulsa 50rb kelar setelah kudu gaspol bacotin CSnya . Dari disuruh nyari voucher ghaib sampe akhirnya masuk diem-diem tanpa SMS. Birokrasi kalian kaku & nyusahin, kudu ditegasin dulu baru gerak. Tolong dibenahi, jangan cuma jago template!","","","2","https://x.com/Jokotole24/status/2051274406375342221/analytics","375","","3","@indosatim3","","@indosat","","","","","",""
"https://x.com/lasciviouscorpy","https://pbs.twimg.com/profile_images/2044149157334790144/hYW982tn_normal.jpg","𝖈𝖍𝖆𝖓 ໂ‧͡‧̫ໃ⚡︎","","@lasciviouscorpy","·","https://x.com/lasciviouscorpy/status/2049879163469955165","Apr 30","ini sinyalnya macam kunyuk","indosat","","1","https://x.com/lasciviouscorpy/status/2049879163469955165/analytics","160","","2","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052698934062252178","8h","amiinn timksi ya daisyy","","","1","https://x.com/keedehara/status/2052698934062252178/analytics","16","","1","","","","","Replying to","https://x.com/daisyduckdaisy_","@daisyduckdaisy_","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052218912658559155","May 7","happy bday tyas!","","","1","https://x.com/keedehara/status/2052218912658559155/analytics","15","https://abs.twimg.com/emoji/v2/svg/1f382.svg","1","","","","","Replying to","https://x.com/amedhatys","@amedhatys","",""
"https://x.com/dayeunj","https://pbs.twimg.com/profile_images/2043322843816226816/gXN3PHdI_normal.jpg","𝒹𝒶𝓎𝓃","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@dayeunj","·","https://x.com/dayeunj/status/2051636231579283487","May 5","sinyal","Indosat","lelet bgt dahhhh","1","https://x.com/dayeunj/status/2051636231579283487/analytics","88","","1","","","","","","","","",""
"https://x.com/shoonheree","https://pbs.twimg.com/profile_images/2033770321237708803/aAjdR0Hs_normal.jpg","kai ⋆✮","","@shoonheree","·","https://x.com/shoonheree/status/2052716383579078671","7h","story whatsapp sunghoon","indosat","","42","https://x.com/shoonheree/status/2052716383579078671/analytics","17K","","361","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050558391790288993","May 2","abel yang ini vibesnya abel grebek","","","1","https://x.com/keedehara/status/2050558391790288993/analytics","28","https://abs.twimg.com/emoji/v2/svg/1f62d.svg","1","","","","","Replying to","https://x.com/aarabella_floo","@aarabella_floo","",""
"https://x.com/wesavcin","https://pbs.twimg.com/profile_images/2028456852191854592/cvIjleso_normal.jpg","jiyA","https://abs.twimg.com/emoji/v2/svg/26a1.svg","@wesavcin","·","https://x.com/wesavcin/status/2050485606028026030","May 2","Wtb kuota","indosat","xl murah","4","https://x.com/wesavcin/status/2050485606028026030/analytics","390","","1","","","","#bealanja","","","","",""
"https://x.com/reoasy","https://pbs.twimg.com/profile_images/1967524716274696193/7zJAOwji_normal.jpg","kilaaaa indosat","","@reoasy","·","https://x.com/reoasy/status/2052760432285491670","4h","sekalian dm ditiktok beew kwkwkw","","","1","https://x.com/reoasy/status/2052760432285491670/analytics","16","","","@straweyyitea","","","","","","","",""
"https://x.com/Jokotole24","https://pbs.twimg.com/profile_images/1963479122191269889/gUyZl1Vy_normal.jpg","Warga Sipil biasa","","@Jokotole24","·","https://x.com/Jokotole24/status/2051131156645761311","May 4","Lucu bgt","@txtdarionlshop","","1","https://x.com/Jokotole24/status/2051131156645761311/analytics","112","","","@indosatim3","","@indosat","IM3","May 3","","Quote","https://pbs.twimg.com/profile_images/2039626569426317312/ufIaht8Q_bigger.jpg",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050177666851205151","May 1","saatnya promosi karaoke bang jun yang ini lagi","youtube.com","silakan kakak kakak","2","https://x.com/keedehara/status/2050177666851205151/analytics","682","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","Arjuna Arkana【PANDAVVA】","602 likes, 12 comments. ""KARAOKE NIGHT!【November】""","https://abs.twimg.com/emoji/v2/svg/1f917.svg","","","Replying to","https://x.com/keedehara","@keedehara","",""
"https://x.com/lalaapoo20","https://pbs.twimg.com/profile_images/1666111300198617089/sS-SfgrR_normal.jpg","lalaapoo","","@lalaapoo20","·","https://x.com/lalaapoo20/status/2051308068919726202","May 4","Need kuota","indosat","","5","https://x.com/lalaapoo20/status/2051308068919726202/analytics","258","","1","","","","#zonauang","","","","",""
"https://x.com/uekageyama","https://pbs.twimg.com/profile_images/1816381831727702019/cUobd6y3_normal.jpg","seya indosat","","@uekageyama","·","https://x.com/uekageyama/status/2052710495011094987","8h","benang rajut ga mahal mahal banget tp kalo mau buat sesuatu atleast butuh lebih dari 1 benang yang artinya sama aja beli banyak. belum lagi perintilannya","","","","https://x.com/uekageyama/status/2052710495011094987/analytics","18","","","x.com/amahayash/stat…","","Ara","","May 7","","Quote","https://pbs.twimg.com/profile_images/1964927190560313344/IYxHUxfJ_mini.jpg",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2050211413780770889","May 1","apa sdah baikan laauut??","","","1","https://x.com/keedehara/status/2050211413780770889/analytics","35","","1","","","","","Replying to","https://x.com/eternityll0ve","@eternityll0ve","",""
"https://x.com/realbbysun_","https://pbs.twimg.com/profile_images/1846545630845624321/gzlEPNcj_normal.jpg","fangirling","https://abs.twimg.com/emoji/v2/svg/1f467-1f3fb.svg","@realbbysun_","·","https://x.com/realbbysun_/status/2050897605811712287","May 3","help yg jual kuota","indosat","bisa fast drop pricelist","5","https://x.com/realbbysun_/status/2050897605811712287/analytics","305","","2","","","","#zonauang","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051647885792710735","May 5","slamat pagi dunia","GIF","","5","https://x.com/keedehara/status/2051647885792710735/analytics","181","","10","","","","","","","","","https://video.twimg.com/tweet_video/HHjq3u5agAADnq9.mp4"
"https://x.com/dediisu","https://pbs.twimg.com/profile_images/1967727496092323843/_4wz7AAi_normal.jpg","mickkk","https://abs.twimg.com/emoji/v2/svg/1f608.svg","@dediisu","·","https://x.com/dediisu/status/2050574090633920655","May 2","Capek banget gua sama jaringan","indosat","","1","https://x.com/dediisu/status/2050574090633920655/analytics","70","","","","","","","","","","",""
"https://x.com/reoasy","https://pbs.twimg.com/profile_images/1967524716274696193/7zJAOwji_normal.jpg","kilaaaa indosat","","@reoasy","·","https://x.com/reoasy/status/2052684859815207127","9h","aaaaaa wml, ponakaaan ku dtg tudey WKWKKW","","","","https://x.com/reoasy/status/2052684859815207127/analytics","11","","","","","","","","","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052393559224090724","May 7","","","","1","https://x.com/keedehara/status/2052393559224090724/analytics","37","https://abs.twimg.com/emoji/v2/svg/1f6d0.svg","1","","https://abs.twimg.com/emoji/v2/svg/1f6d0.svg","","","Replying to","https://x.com/Niniaaauhu","@Niniaaauhu","",""
"https://x.com/detikinet","https://pbs.twimg.com/profile_images/1358653398313127936/oqy8fazP_normal.jpg","detikinet","","@detikinet","·","https://x.com/detikinet/status/2052046896542412868","May 6","Tancap Gas Jadi Perusahaan Berbasis AI","Indosat","","","https://x.com/detikinet/status/2052046896542412868/analytics","193","","","","","","","","https://t.co/GCagQfaLZl","","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2051134793203786119","May 4","mauu","","","1","https://x.com/keedehara/status/2051134793203786119/analytics","53","","1","","","","","Replying to","https://x.com/moonailynn","@moonailynn","",""
"https://x.com/keedehara","https://pbs.twimg.com/profile_images/2046560763763212288/F6x6RyhX_normal.jpg","Kirara Indosat","https://abs.twimg.com/emoji/v2/svg/1f408-200d-2b1b.svg","@keedehara","·","https://x.com/keedehara/status/2052686056429178935","9h","saatny km storan jgaa","","","1","https://x.com/keedehara/status/2052686056429178935/analytics","37","","","","","","","Replying to","https://x.com/aynoyuno","@aynoyuno","",""
